id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
21349345,移动迷宫,, https://dou.img.lithub.cc/movie/21349345.jpg,,https://movie.douban.com/subject/21349345/,7.1,,3,,,2015-08-07 17:02:50,2014 / 美国 英国 / 动作 科幻 冒险 / 韦斯·鲍尔 / 迪伦·奥布莱恩 阿梅尔·艾米恩
23331914,狂怒,, https://dou.img.lithub.cc/movie/23331914.jpg,,https://movie.douban.com/subject/23331914/,8.0,,4,,,2015-08-07 17:02:32,2014 / 美国 中国大陆 英国 / 剧情 动作 战争 / 大卫·阿耶 / 布拉德·皮特 希亚·拉博夫
10807909,智取威虎山,, https://dou.img.lithub.cc/movie/10807909.jpg,,https://movie.douban.com/subject/10807909/,7.7,,3,,,2015-08-07 17:01:52,2014 / 中国大陆 中国香港 / 剧情 动作 战争 冒险 / 徐克 / 张涵予 梁家辉
10741834,复仇者联盟2：奥创纪元,, https://dou.img.lithub.cc/movie/10741834.jpg,,https://movie.douban.com/subject/10741834/,7.5,,4,,,2015-08-07 17:01:29,2015 / 美国 / 动作 科幻 奇幻 冒险 / 乔斯·韦登 / 小罗伯特·唐尼 克里斯·埃文斯
2973079,霍比特人3：五军之战,, https://dou.img.lithub.cc/movie/2973079.jpg,,https://movie.douban.com/subject/2973079/,8.6,,4,,,2015-08-07 17:00:54,2014 / 美国 新西兰 / 动作 奇幻 冒险 / 彼得·杰克逊 / 马丁·弗瑞曼 伊恩·麦克莱恩
21318488,消失的爱人,, https://dou.img.lithub.cc/movie/21318488.jpg,,https://movie.douban.com/subject/21318488/,8.7,,4,,,2015-08-07 16:59:17,2014 / 美国 / 剧情 悬疑 惊悚 犯罪 / 大卫·芬奇 / 本·阿弗莱克 裴淳华
24405378,王牌特工：特工学院,, https://dou.img.lithub.cc/movie/24405378.jpg,,https://movie.douban.com/subject/24405378/,8.4,,5,最后的爆头场景好看到爆炸,,2015-08-07 16:58:45,2014 / 英国 美国 / 喜剧 动作 冒险 / 马修·沃恩 / 塔伦·埃哲顿 科林·费尔斯
25773932,爆裂鼓手,, https://dou.img.lithub.cc/movie/25773932.jpg,,https://movie.douban.com/subject/25773932/,8.7,,4,,,2015-08-07 16:57:41,2014 / 美国 / 剧情 音乐 / 达米恩·查泽雷 / 迈尔斯·特勒 J·K·西蒙斯
3592854,疯狂的麦克斯4：狂暴之路,, https://dou.img.lithub.cc/movie/3592854.jpg,,https://movie.douban.com/subject/3592854/,8.7,,5,,,2015-07-28 15:41:25,2015 / 澳大利亚 美国 / 动作 科幻 冒险 / 乔治·米勒 / 汤姆·哈迪 查理兹·塞隆
11026735,超能陆战队,, https://dou.img.lithub.cc/movie/11026735.jpg,,https://movie.douban.com/subject/11026735/,8.8,,3,,,2015-08-07 17:00:06,2014 / 美国 / 喜剧 动作 科幻 动画 冒险 / 唐·霍尔 克里斯·威廉姆斯 / 斯科特·安第斯 瑞恩·波特
11525673,布达佩斯大饭店,, https://dou.img.lithub.cc/movie/11525673.jpg,,https://movie.douban.com/subject/11525673/,8.9,黑色幽默,3,,,2015-04-05 17:12:40,2014 / 美国 德国 英国 / 剧情 喜剧 冒险 / 韦斯·安德森 / 拉尔夫·费因斯 托尼·雷沃罗利
24741412,哪啊哪啊神去村,, https://dou.img.lithub.cc/movie/24741412.jpg,,https://movie.douban.com/subject/24741412/,8.5,"青春,爱情,温情",5,,,2015-01-04 08:33:06,2014 / 日本 / 剧情 喜剧 / 矢口史靖 / 染谷将太 长泽雅美
21941283,天注定,, https://dou.img.lithub.cc/movie/21941283.jpg,,https://movie.douban.com/subject/21941283/,8.3,贾樟柯,5,,,2014-12-22 21:41:40,2013 / 中国大陆 日本 法国 / 剧情 犯罪 / 贾樟柯 / 赵涛 姜武
1851857,蝙蝠侠：黑暗骑士,, https://dou.img.lithub.cc/movie/1851857.jpg,,https://movie.douban.com/subject/1851857/,9.2,,4,,,2014-11-16 18:44:14,2008 / 美国 英国 / 剧情 动作 科幻 惊悚 犯罪 / 克里斯托弗·诺兰 / 克里斯蒂安·贝尔 希斯·莱杰
1309046,未知电影,, https://dou.img.lithub.cc/movie/1309046.jpg,,https://movie.douban.com/subject/1309046/,0.0,,5,,,2014-11-16 18:44:00,
1292064,楚门的世界,, https://dou.img.lithub.cc/movie/1292064.jpg,,https://movie.douban.com/subject/1292064/,9.4,,5,,,2014-11-16 18:40:58,1998 / 美国 / 剧情 科幻 / 彼得·威尔 / 金·凯瑞 劳拉·琳妮
1889243,星际穿越,, https://dou.img.lithub.cc/movie/1889243.jpg,,https://movie.douban.com/subject/1889243/,9.4,,4,,,2015-04-05 17:11:21,2014 / 美国 英国 加拿大 / 剧情 科幻 冒险 / 克里斯托弗·诺兰 / 马修·麦康纳 安妮·海瑟薇
4914468,冰川时代4,, https://dou.img.lithub.cc/movie/4914468.jpg,,https://movie.douban.com/subject/4914468/,8.1,,4,,,2014-11-09 11:55:56,2012 / 美国 / 喜剧 动画 冒险 / 麦克·特米尔 史蒂夫·马蒂诺 / 阿兹·安萨里 乔·贝哈
1437342,冰川时代2,, https://dou.img.lithub.cc/movie/1437342.jpg,,https://movie.douban.com/subject/1437342/,8.2,,4,,,2014-11-09 11:54:49,2006 / 美国 / 喜剧 动画 冒险 / 卡洛斯·沙尔丹哈 / 雷·罗马诺 约翰·雷吉扎莫
7065154,银河护卫队,, https://dou.img.lithub.cc/movie/7065154.jpg,,https://movie.douban.com/subject/7065154/,8.1,,5,,,2014-12-22 08:07:49,2014 / 美国 / 动作 科幻 冒险 / 詹姆斯·古恩 / 克里斯·帕拉特 佐伊·索尔达娜
4824512,驯龙高手2,, https://dou.img.lithub.cc/movie/4824512.jpg,,https://movie.douban.com/subject/4824512/,8.1,,4,,,2014-11-09 11:52:51,2014 / 美国 / 动画 奇幻 冒险 / 迪恩·德布洛斯 / 杰伊·巴鲁切尔 凯特·布兰切特
24745500,绣春刀,, https://dou.img.lithub.cc/movie/24745500.jpg,,https://movie.douban.com/subject/24745500/,7.7,,4,,,2014-11-09 11:52:27,2014 / 中国大陆 / 剧情 动作 武侠 古装 / 路阳 / 张震 刘诗诗
6874456,饥饿游戏2：星火燎原,, https://dou.img.lithub.cc/movie/6874456.jpg,,https://movie.douban.com/subject/6874456/,7.4,,4,,,2014-11-09 11:52:16,2013 / 美国 / 动作 科幻 冒险 / 弗朗西斯·劳伦斯 / 詹妮弗·劳伦斯 乔什·哈切森
7054604,变形金刚4：绝迹重生,, https://dou.img.lithub.cc/movie/7054604.jpg,,https://movie.douban.com/subject/7054604/,6.7,,3,,,2014-11-09 11:51:41,2014 / 美国 中国大陆 中国香港 / 动作 科幻 冒险 / 迈克尔·贝 / 马克·沃尔伯格 斯坦利·图齐
4202982,冰雪奇缘,, https://dou.img.lithub.cc/movie/4202982.jpg,,https://movie.douban.com/subject/4202982/,8.5,,3,,,2014-11-09 11:50:19,2013 / 美国 / 喜剧 动画 歌舞 奇幻 / 克里斯·巴克 珍妮弗·李 / 克里斯汀·贝尔 伊迪娜·门泽尔
25717233,心花路放,, https://dou.img.lithub.cc/movie/25717233.jpg,,https://movie.douban.com/subject/25717233/,7.2,,3,,,2014-11-09 11:48:41,2014 / 中国大陆 / 喜剧 爱情 / 宁浩 / 黄渤 徐峥
4746257,明日边缘,, https://dou.img.lithub.cc/movie/4746257.jpg,,https://movie.douban.com/subject/4746257/,8.2,,4,,,2014-11-09 11:48:22,2014 / 美国 加拿大 / 动作 科幻 / 道格·里曼 / 汤姆·克鲁斯 艾米莉·布朗特
11606328,霍比特人2：史矛革之战,, https://dou.img.lithub.cc/movie/11606328.jpg,,https://movie.douban.com/subject/11606328/,8.5,,5,,,2014-11-09 11:48:15,2013 / 美国 新西兰 / 动作 奇幻 冒险 / 彼得·杰克逊 / 伊恩·麦克莱恩 马丁·弗瑞曼
3804891,无人区,, https://dou.img.lithub.cc/movie/3804891.jpg,,https://movie.douban.com/subject/3804891/,8.4,,4,,,2014-11-09 11:48:03,2013 / 中国大陆 / 剧情 犯罪 西部 / 宁浩 / 徐峥 黄渤
25805741,后会无期,, https://dou.img.lithub.cc/movie/25805741.jpg,,https://movie.douban.com/subject/25805741/,7.2,,4,,,2014-11-09 11:47:54,2014 / 中国大陆 / 剧情 / 韩寒 / 冯绍峰 陈柏霖
2063914,哥斯拉,, https://dou.img.lithub.cc/movie/2063914.jpg,,https://movie.douban.com/subject/2063914/,6.7,,4,,,2014-11-09 11:47:37,2014 / 美国 日本 / 动作 科幻 冒险 灾难 / 加里斯·爱德华斯 / 亚伦·泰勒-约翰逊 卡梅隆·CJ·亚当斯
1292223,七宗罪,, https://dou.img.lithub.cc/movie/1292223.jpg,,https://movie.douban.com/subject/1292223/,8.8,犯罪,5,,,2014-03-22 17:51:52,1995 / 美国 / 剧情 悬疑 惊悚 犯罪 / 大卫·芬奇 / 摩根·弗里曼 布拉德·皮特
3734112,风声,, https://dou.img.lithub.cc/movie/3734112.jpg,,https://movie.douban.com/subject/3734112/,8.4,谍战,3,,,2014-01-13 16:30:54,2009 / 中国大陆 / 剧情 惊悚 战争 犯罪 / 陈国富 高群书 / 周迅 李冰冰
3006772,第九区,, https://dou.img.lithub.cc/movie/3006772.jpg,,https://movie.douban.com/subject/3006772/,8.3,"科幻,人性",4,,,2014-01-13 16:30:30,2009 / 美国 新西兰 加拿大 南非 / 剧情 动作 科幻 惊悚 / 尼尔·布洛姆坎普 / 沙尔托·科普雷 詹森·库伯
